,Latitude,Longitude,pH,Copper (mg/Kg),Molybdenum (mg/Kg),Precipitation (mm),Max temperature (℃ ),Min temperature (℃ ),Wind speed (m/s),Barren (%),Forest (%),Pasture (%),Number of Listeria isolates obtained,log of index,log of Potassium (mg/Kg),log of Calcium (mg/Kg),log of Magnesium (mg/Kg),log of Shrubland (%),log of Total carbon (%),log of Total nitrogen (%),log of Sodium (mg/Kg),log of Developed open space (> 20% Impervious Cover) (%),log of Phosphorus (mg/Kg),log of Cropland (%),log of Grassland (%),log of Developed open space (< 20% Impervious Cover) (%),log of Manganese (mg/Kg),log of Wetland (%),log of Organic matter (%),log of Open water (%),log of Iron (mg/Kg),log of Aluminum (mg/Kg),log of Elevation (m),log of Moisture,log of Sulfur (mg/Kg),double log of Zinc (mg/Kg),binary_listeria_presense,scaled_cluster_kmeans,cluster_kmeans
491,43.8903,-107.6896,7.931,0.0631,0.0333,5.425,1.031,-17.011,4.5378,0.8412,0.001,0.0,6,6.19644412779452,6.2800276063768905,8.688015518098318,6.358691299391865,4.491412288582753,1.02979797266775,-1.4237885655474711,5.033039762424756,-inf,2.39755885257907,-inf,2.292585260915712,-inf,2.1808128610641346,-4.667045589706179,1.681777178491825,-7.824046010856292,0.33131610947184226,1.8661554951284078,7.232523576649296,-0.7366811825836737,2.021759461338751,-0.8284965816884117,1,2,2
492,36.3086,-83.96,5.021,0.0518,0.0289,118.775,7.3716,-2.3616,3.682,0.4013,62.487,0.0092,6,6.198478716492308,4.453617960585455,6.546064921715379,4.490487464387558,0.14997052657629503,0.8951896619661011,-1.8445275347667107,3.372104937325523,-0.0009004052431641551,1.767944804462015,2.1262416317265926,1.130789020363331,1.6776945129400824,3.8908259263358205,-3.493312670569961,1.2977363341380992,2.894612752153419,1.83521798506944,4.371836137483087,5.93888094694965,-1.6104384127676838,2.677597866446117,-0.28092020933048134,1,1,1
493,36.3091,-83.9662,4.478,0.0199,-0.0008,118.775,7.3716,-2.3616,3.682,0.3978,61.9644,0.0092,0,6.20050917404269,4.086962380848253,5.898092438030727,4.006725728040432,0.15383634471486704,1.1771461663222165,-1.7378396272386245,3.7925477888408565,0.027225986253591527,1.6787027469357583,2.0955609235597192,1.3323924039705255,1.679877736579963,3.812291064029136,-3.5267606046375013,1.503432744588251,2.897027338081514,2.9553372711929407,4.560469847070172,5.903780216463098,-1.7608423665933335,2.8538460765467146,,0,1,1
494,36.3159,-83.9597,4.803,0.0725,0.0445,116.85,7.1687,-2.611,3.6812,0.3929,63.5705,0.0088,8,6.202535517187923,3.8328499195239676,4.29233166005505,3.053628470720432,0.2629794598114091,0.8848826207144748,-2.226550406718048,3.2801214303049786,-0.021223636451626688,1.995162791299286,2.036299148782994,1.1108043294334717,1.6797472503320965,3.6317613335798486,-3.571985702642437,1.2443274896742664,2.871115314747597,3.8168086210352943,4.452836853783812,5.970419648512232,-1.9344757714296503,2.9728269378323575,,1,1,1
495,36.3197,-83.9602,4.413,0.08,0.0059,116.85,7.1687,-2.611,3.6812,0.3969,64.1435,0.0088,0,6.20455776256869,3.7123566942920356,4.023483876026228,2.9746720558223423,0.2726191947747351,1.0046312251972158,-1.9491152800042617,3.5633389066184615,0.01833095668472342,1.966552759601218,2.000898750236001,1.1211888428470145,1.6671783790706722,3.0889220250201075,-3.600868576791223,1.3619248213358794,2.852450644341822,3.3452934747169216,4.792378118313625,6.004972897132774,-1.7826015314432895,2.9385850361221744,,0,1,1
496,36.3242,-83.952,4.286,0.0653,-0.0002,116.85,7.1687,-2.611,3.6812,0.3999,64.5005,0.0088,0,6.206575926724928,3.241713058770958,3.8740531895765105,2.918829630712649,0.25402187095914563,1.3691736343114727,-1.820158943749753,3.5544333575610136,-0.03562717764315116,1.6565123198200291,1.9545300337297533,1.1348477812502051,1.6736701366675637,2.774412058950642,-3.6888794541139363,1.4058273442222047,2.851203487812166,3.2564682900680335,4.55764557067378,5.9911895092885485,-1.742969305058623,2.754723841299882,,0,1,1
497,34.1568,-84.7171,6.042,0.1323,0.0464,150.3,9.7971,-0.5932,3.4056,0.7556,55.4132,0.356,0,6.208590026096629,5.489637894204961,7.95751756669063,6.0230186874348846,0.35585460755482995,2.2660559543021512,-0.8386354873085509,4.1658431805904135,2.2427501592918597,1.9898450078680798,1.2822940311011322,0.7774883289936962,2.480069971896473,3.1606151567102763,-1.3657077275115024,2.7101679570732116,2.684467638844602,1.3042976623151594,3.5649532125485823,5.572420156459374,-1.1205511961868635,2.6347695789077954,-0.5598084801584562,0,4,1
498,34.1553,-84.7115,4.888,0.1383,0.0408,150.3,9.7971,-0.5932,3.4056,0.7486,57.8275,0.3106,8,6.210600077024653,4.640987035642369,6.570880301271618,4.218332014322385,0.29928944549349695,1.6076362904874721,-1.566857464898982,3.63320023983634,2.1988122052766523,1.7833912195575383,1.1689154125105334,0.7351524747049754,2.490076595889508,3.74906162512227,-1.407722308533511,1.9290255458968655,2.5755696846852425,3.7989416495327024,4.666799479423528,5.739310480715346,-1.705948812814944,2.9565703586720575,-1.1712424027956203,1,1,1
499,34.1692,-84.7096,5.49,0.0854,0.0498,150.3,9.7971,-0.5932,3.4056,0.7916,57.6407,0.2078,0,6.212606095751519,4.5634999151164966,6.977383948306801,4.98186469447473,0.3285840637722067,1.869630589943267,-1.2292906123102258,3.915193972593519,2.062829319624182,1.4212994703185808,1.1236625608678927,0.7364461049550929,2.352460382487694,3.778676738523943,-1.5068813241090084,2.2465965827851906,2.7853260075093673,1.9613193860287663,4.495607520318563,5.545411792018033,-1.9051521565831457,2.7260472778038647,0.24891020619665666,0,1,1
500,34.1504,-84.7083,4.235,0.085,0.0529,150.3,9.7971,-0.5932,3.4056,0.7705,58.5529,0.2766,6,6.214608098422191,4.520262413052994,4.080568439015937,3.5011151122012945,0.2701034701774879,2.248857258569983,-1.0924314295930286,3.5458314936903057,2.2160027148803287,2.0487890165414018,1.108628623943598,0.7312133813664016,2.5063908689516694,2.5083220242927373,-1.4409617624621989,2.4961020797708984,2.5107530680332646,4.020543722385599,4.71255085975178,5.685550613061397,-1.6347557204183902,3.716090843141487,-0.3872124591156174,1,1,1
501,34.1561,-84.7074,5.79,0.1916,0.0313,150.3,9.7971,-0.5932,3.4056,0.7268,59.5993,0.2424,8,6.2166061010848646,4.742708789009824,7.580982212328951,5.518327212933828,0.29214708941093936,1.5793085474525885,-1.267622831402392,3.6988347354499003,2.1497602005887892,1.7231950773591709,1.0849865450862968,0.7235308851943855,2.4700383287550434,3.338598311905633,-1.429201862131167,2.1698876382609247,2.5197669084239345,2.802311346013302,3.734531365782865,5.629848846278079,-0.834941186177832,2.724441788653195,-0.7384630422494546,1,1,1
502,33.1865,-86.1639,8.102,0.1213,0.0839,177.2,11.239,0.7319,3.2113,0.0579,78.7139,0.7333,0,6.218600119691729,3.4504699691292933,9.87683652800836,5.170753276960339,1.218348970270443,0.8620034864003294,-3.278095184528172,3.7572831520722456,0.6602106803136805,-0.056782014098984535,1.526838606112199,1.3579463256044024,1.596616062714042,2.0635661925215456,0.028004196409597344,0.4785916464322691,-0.32642290076821145,0.4022599771592161,1.8993275464278818,5.3658825527104606,-2.3258537199334,1.6954137534413705,,0,5,1
503,33.1864,-86.1561,7.467,0.0749,0.0415,177.2,11.239,0.7319,3.2113,0.0493,79.0837,0.5704,8,6.220590170099739,4.260258638348034,8.441310137043542,6.072869403558573,1.30000090817929,1.001991250063684,-2.0084240544445557,3.822413346735334,0.475053357877842,1.2244516735072575,1.4387919300776446,1.5064523521136768,1.5370822502419599,3.6617189237180634,0.017839918128331016,1.3746771417797,-0.47176517986539634,0.6671624835879517,2.2670511752507596,5.3308329582247165,-1.3645328693383778,1.846468589700108,,1,4,1
504,33.1909,-86.1508,8.008,0.1207,0.0893,176.45,11.4965,0.7458,3.2195,0.0468,78.7758,0.5971,8,6.222576268071369,4.317202739487676,10.035180725419506,5.671328151102592,1.6001751451549153,1.5768320726851857,-2.0463936876336355,3.718231924390893,0.27982629648619733,1.0540332452701424,1.4133257001709212,1.3895390912847796,1.4850531331431545,3.407179453339703,-0.017044434609258474,1.4595912901813475,-0.24513356920582502,0.6653133896305093,1.2653406792730826,5.422656640803644,-1.7655070980839893,2.1798523276117487,,1,4,1
505,33.192,-86.1465,7.877,0.0983,0.0752,176.45,11.4965,0.7458,3.2195,0.0485,79.6775,0.6147,8,6.22455842927536,4.208054127366121,9.848469667305809,5.436917329738964,1.488218980841816,1.3689701599866868,-2.2576117273513145,3.5911095015475345,0.01242251999855711,0.6762553128897272,1.383164468110963,1.422650398080545,1.4246011952744773,2.8683703817891524,0.0869113719892964,1.6744200851437574,-0.18020380082295337,0.34280925807709395,1.528379689299239,5.34924809521658,-2.0471679811295402,1.7687808036576442,,1,4,1
506,33.1962,-86.1388,6.505,0.0545,0.0323,176.45,11.4965,0.7458,3.2195,0.0468,80.8065,0.617,6,6.226536669287466,4.096046446528429,7.6015159213359125,4.701329096427743,1.3022331734934556,0.9346805969857461,-2.1404662435176105,3.1469028028549375,-0.40841946793460093,1.4770487243883548,1.3588203841191355,1.491352331015363,1.3219958111869266,3.647651127051794,0.184569029334434,1.24014078570838,-0.10624979984271042,3.167713048278621,3.609884946886315,5.362512078590034,-1.7826015314432895,2.435970224922994,,1,1,1
507,45.106,-93.027,7.482,0.3405,0.0342,30.45,-6.5626,-15.7255,3.2215,0.0325,13.1325,3.8973,6,6.2285110035911835,5.369060505422993,8.623467841126187,5.728683845942765,-2.2672179491567546,1.5414588126212394,-1.26443077336305,4.253283758781156,3.0921509296804643,3.4102562261505014,2.43532242043224,-0.33003301299231125,2.8563380135753746,3.0030057575204894,2.6638405304368873,1.5437894421975384,2.8286381880908036,1.1293031359889065,1.1089915704129787,5.633288477042982,-1.3672763552841287,2.545295949800784,0.9448298147598678,1,3,2
508,45.1186,-93.028,7.311,0.2348,0.0451,30.45,-6.5626,-15.7255,3.2215,0.0321,14.0292,4.9969,6,6.230481447578482,5.373386341076737,8.90356451454014,5.878206259323015,-2.11279152136139,1.9460529959950605,-0.7425475308550723,4.685669404829162,2.9500495263596527,4.503611323768735,2.554378295533152,-0.4099250388302578,2.736760747236117,3.3400947289404845,2.85519928399834,1.9331577532251347,2.7325541780158122,1.709645172851126,0.8226391757926997,5.637856324540034,-1.0291795139527729,3.017205073961701,1.1513508618469548,1,3,2
509,45.11,-93.0278,7.103,0.0,0.0,30.45,-6.5626,-15.7255,3.2215,0.0321,13.3876,4.2157,0,6.2324480165505225,5.943055772700228,9.65060195919299,7.059784968241162,-2.1111386284230904,3.5201530628342903,0.7464035468603768,5.525720234082597,3.024266279025995,5.9006855360357635,2.4753528236497804,-0.38199275192302223,2.7842640495791695,3.4318074111059937,2.7869969237881684,3.4840852687406243,2.8139765566424515,1.7182743799655777,1.7075260483248187,5.625027825967296,0.2990670173183445,4.121260717169059,1.3918366627148344,0,3,2
510,45.1146,-93.0284,7.473,1.238,0.0353,30.45,-6.5626,-15.7255,3.2215,0.0321,13.9203,4.6152,2,6.234410725718371,5.402404822208746,8.627660143009418,5.265546726874382,-2.0738571633859353,1.5143357110007747,-1.3708147902715042,4.759337437106616,2.974529065902888,2.8503596205382387,2.508818469834313,-0.3539643352457613,2.7448320451947383,3.13166515529385,2.8409013624218686,1.6081170404666847,2.775129242383888,1.79319177631968,1.570239599029943,5.638461425200972,-1.1230074455028314,2.844926825527765,1.2125089474338173,1,3,2
511,44.939,-93.34,7.073,0.0161,0.0262,32.175,-6.6597,-15.4794,3.2072,0.5118,1.8692,0.2297,6,6.236369590203704,5.343347135953774,8.035832255430801,5.857368709500071,-4.9062752787720125,1.1446367269793891,-1.3551833660948378,3.5727163556505057,4.172496252279091,2.3020449471415363,-0.42113727750246,-1.576970722296599,3.192770014183626,2.868165911848361,0.9833136643046467,1.5267734375972577,1.5288133688602135,-0.007629027164491163,0.8441930454337248,5.597495604138244,-1.1050328564710323,2.288303596168276,-0.11608627607070368,1,3,2
512,45.9342,-89.061,4.653,0.0,-0.0007,44.675,-6.5977,-18.2639,3.8765,0.131,50.5234,0.0706,0,6.238324625039508,3.9845408568668996,6.085827915191154,4.158187529017825,-2.2867117438377558,1.1547090280199799,-1.8502363989870307,3.460016452884065,-1.612944051763388,2.481893782324211,-4.500810170663849,-0.41128199342972926,1.2302251754700018,4.736969203917709,3.5161022051629027,1.5662172099795368,2.418161250841528,4.625665710430492,4.94745904464512,6.260021137948687,-0.9550315601905857,3.0403948834601806,-0.24504680259147357,0,1,2
513,45.9199,-89.0651,4.553,0.0403,0.0388,41.675,-6.5684,-18.2752,3.8704,0.1166,50.0084,0.254,6,6.240275845170769,4.586435787931841,7.3383185109458,5.041103068210937,-2.682382454353632,2.0110957821993107,-0.7389817169037447,3.887131773114183,-1.8656213178265104,3.3116190765660956,-4.179902450583747,-0.31471074483970024,1.2210363897518164,4.943964011349766,3.5362118406665353,2.396658144233935,2.391072047450245,1.7091565425445157,2.4364689235050396,6.2851970288624806,-0.49249466708126727,3.138281631821223,0.5920363036301346,1,1,2
514,46.0094,-108.0151,7.688,0.0,0.0,11.1,0.7826,-13.5639,4.8914,0.0315,2.6295,11.6051,0,6.2422232654551655,5.785963816896617,8.405198920981553,6.202446849289429,3.697722736771749,0.5690001878170629,-2.0690952496256916,3.3766006811387412,0.4126393118561647,1.53063277199157,0.94697511400515,3.523028509024363,0.2622873384318364,2.8820259169381566,1.415319040160507,0.994584218244062,0.6858707715891691,-0.35596091320507534,2.190446099722747,6.78883659872546,-1.8572584514607506,2.056735704144198,,0,2,2
515,46.0159,-108.0283,7.766,0.0171,0.0274,11.1,0.7826,-13.5639,4.8914,0.0306,1.9737,11.2685,6,6.244166900663736,5.563401390652414,8.039404553474334,6.3965252401180495,3.7162027497628265,0.30210259511301113,-2.269150316907808,3.1860509347636934,0.39944703578260143,1.323061653703027,0.8629743397722113,3.550602533547871,0.08645288773019906,2.934882938991538,1.3532028261196913,0.7781315044649426,0.6747795232017604,-0.2930296787783762,2.389203059274496,6.809491742309601,-1.9024675912124767,1.5459867998534835,,1,2,2
516,46.0168,-108.0352,8.029,0.0,0.0,11.1,0.7826,-13.5639,4.8914,0.0298,1.8074,11.5609,0,6.246106765481563,5.802088767688004,9.372915222910326,6.758946406264658,3.726271573330999,0.5523321839177168,-2.560061323388761,3.5615232414729223,0.26581982559464606,1.8668978626962949,0.8644920466402678,3.544448880620413,0.0679389830081929,3.967586370075433,1.3263054746808909,0.6705436343500921,0.663563878018271,0.21849275309878233,2.086987995435237,6.803116724869567,-2.2377341206744292,2.6259431418982966,,0,2,2
517,46.0109,-108.0486,7.756,0.0,0.0,11.1,0.7826,-13.5639,4.8914,0.033,1.801,13.8647,0,6.248042874508429,4.844949787654059,7.307908973138245,5.555779635845296,3.728924346768735,-0.026754737308819613,-3.0470255679415414,2.988455864583215,0.38899691540085707,1.8704320078793566,0.9176897527878624,3.455114065286419,0.26719871351038055,1.5500275531024923,1.3331836267146198,0.25704243631966883,0.6557567913413862,-0.7244314705997117,1.5494330984970712,6.838651687080192,-2.5996443272584235,1.2292896123097259,,0,2,2
518,46.2505,-106.65,8.195,0.0728,0.0478,22.45,-0.7065,-13.7574,4.6039,0.0264,9.0888,12.2056,6,6.249975242259483,5.337844282816359,9.15849290300963,5.31732359837414,3.7415620329987123,0.3335393685365754,-2.6023397466800957,3.052277999739185,0.6635123754302545,2.070009701387203,-1.0026659476209008,3.293526792430372,-0.029119898573852124,4.504291832638568,1.5091091606372962,0.38913245348726677,0.573913092636247,1.3871939563627267,1.9380363749507368,6.69119004302805,-1.9973087121413138,2.033790196260747,,1,2,2
519,46.2431,-106.644,8.058,0.1185,0.053,23.525,-1.2306,-14.4932,4.6012,0.013,9.1944,12.229,6,6.251903883165888,5.807739405749906,9.2791427679905,6.555746289669687,3.6873207399499406,0.8772588009003968,-1.9303321190919949,3.605937965698941,0.6330786540938258,1.589847262669096,-1.2109974192629005,3.3757667468003323,-0.09629066031828629,3.5122287873847577,1.5462211840101878,1.0607027155948894,0.4675004990276171,0.48131442039160227,2.1143742282198588,6.704291798434754,-1.4858937263426453,3.0278121670174025,,1,2,2
520,46.2342,-106.6345,8.51,0.0701,0.0414,23.525,-1.2306,-14.4932,4.6012,0.0048,8.9179,12.1244,1,6.253828811575473,5.7111721039673125,8.865637264482848,6.889974839684905,3.6672445993136225,0.65814157136113,-2.272055887959223,3.3394779941417023,0.4517760109714146,0.8510479628122178,-1.3991769869509043,3.482715922834411,-0.2456448166607233,2.756687972708104,1.2418175712992863,0.9048657142046874,0.18148787604537725,0.16678481764482547,2.530827622396078,6.732127270328582,-1.4779711496917947,1.927760725892383,,1,2,2
521,46.0728,-105.5647,6.91,0.0,0.0,18.975,-2.581,-14.4516,4.3591,0.0,2.3796,0.0441,0,6.255750041753367,5.258153488754787,7.54141675141716,6.004396566919093,3.543321748704697,0.7541952421248794,-1.7220468568167546,4.275819927763868,-1.7849824849490312,1.713743872243316,-inf,4.105357035073323,-0.35012501307499977,1.5673651360121925,0.3583735005743139,1.2494145115224682,-3.6156289923743437,-0.1839228381609285,1.164087870627021,6.713381383664008,-1.5896352851379207,2.1574552692878277,,0,2,2
522,46.0614,-105.5688,7.664,0.0399,0.0288,17.7,-2.4194,-14.4523,4.3639,0.0,2.5355,0.0623,6,6.257667587882639,6.228110726252238,8.29357275140869,6.87420376948282,3.58291597893477,1.1195906950533014,-1.3838972365201692,3.8521774550567276,-2.6736487743848776,1.7842312028072635,-inf,4.078025460399517,-0.03562717764315116,1.853512865503537,0.29304267869387696,1.6979980894135807,-3.8824642031866015,-0.546280104750393,1.4966722685895,6.714704367975097,-1.099913134401158,2.281698478395859,-0.3760388847855352,1,2,2
523,46.052,-105.5743,7.45,0.0248,0.0286,17.7,-2.4194,-14.4523,4.3639,0.0,2.6386,0.0623,6,6.259581464064923,5.727485654830287,8.003000773019128,6.328584966470509,3.5939669452280496,0.8593816987009688,-1.652345413445377,3.285932422987187,-2.22747762050724,2.8926026010475243,-inf,4.076088937699839,-0.1729258351535924,1.9144047391160663,0.03623549258209536,1.470658487230829,-3.8971343929343956,-0.6877617082836074,1.0221631165047034,6.7256097067019995,-1.4956628981752558,2.2475690884378885,,1,2,2
524,43.9571,-121.4174,6.146,0.1424,0.0401,17.475,3.2181,-9.0,3.0107,0.4869,65.2175,0.0031,0,6.261491684321042,5.901905472946786,7.092844668457422,4.779778740574888,3.1558934256779323,0.6426956370638471,-2.6200393237794968,4.24944050942906,0.40018452366423884,1.7633428477829434,-2.069887328875024,0.6032771761309025,1.5429989198775298,2.986726846138928,0.004788516731797094,1.3634862217938821,0.5239590021559536,3.2830292718742444,4.633056716976746,7.116897264260532,-2.864704011147587,1.4796253108126098,,0,2,2
525,43.9547,-121.4199,6.01,0.1183,0.0426,17.475,3.2181,-9.0,3.0107,0.4799,65.6782,0.0032,0,6.263398262591624,5.646605237109676,7.580875706131521,4.54861147464359,3.1277162195002473,1.2268589081126369,-2.0069348508930878,4.068346180819909,0.2940119961466507,1.999003964388886,-1.9519282213808764,0.4994410648993525,1.5246857995660332,3.1642844662619467,0.27588779256906953,1.5826831751252808,0.6800619410112898,3.286085774560931,4.625353133110379,7.116743109172095,-2.694147295933219,1.6745700073718826,,0,2,2
526,43.9519,-121.4197,6.364,0.1174,0.0465,17.475,3.2181,-9.0,3.0107,0.4187,65.4826,0.0031,0,6.26530121273771,5.631934101530823,7.737112798084487,4.955339614876694,3.14354864824821,1.2872472075186563,-1.8753584931043688,4.2143591801196765,0.22226316388690232,2.2929185218772754,-1.831956658979468,0.5846707042238615,1.5183966080019577,3.3802937484813778,0.414160526475388,1.7054569318613402,0.48741369075533186,3.3079813409504797,4.671995777285738,7.118461810192664,-2.6664285264113907,1.7356828230076498,,0,2,2
527,43.9458,-121.4308,5.215,0.0833,0.0631,17.475,3.2181,-9.0,3.0107,0.0711,70.4346,0.0,6,6.267200548541362,6.387787156312201,7.794590752853858,6.314309350614293,2.9918798625384886,3.1372274955404937,-0.5514740222437997,4.4931564757223175,-0.01653596864009952,3.374624085027013,-1.6445470895476684,0.6385325872867224,1.4781212084324187,5.085628350637683,-0.25890027102632884,3.5199251560974756,0.2957246440949656,3.4373942969739737,4.434851505599081,7.1200481742720765,-2.0002607438053945,2.999734254933289,0.6357951149673692,1,4,2
528,46.5266,-86.462,5.323,0.0,0.0,68.85,-4.6281,-12.0035,5.6033,0.0864,45.8853,0.0002,0,6.269096283706261,3.0503293544238725,6.346837744141737,3.6753457857686382,-3.1559010257068123,0.6108519378331152,-1.9805015938249322,2.96356025984764,-3.0491330502811063,2.201736605034575,-inf,-2.001740034015984,0.051643233151838386,4.006971301578662,2.6416895764974617,0.4771033663609585,3.656175460940809,0.38062581809451895,1.0713781157143407,5.319589501823576,-1.8357113567572378,1.7128064454111336,-2.4949421795481577,0,1,0
529,46.5247,-86.4666,6.072,0.0424,0.0259,68.85,-4.6281,-12.0035,5.6033,0.0803,46.0326,0.0002,6,6.270988431858299,3.8143903307192346,7.242965433798769,4.926475846487244,-3.1559010257068123,0.8419550414869119,-1.8189251373008244,2.9504942929037967,-3.0988730324735045,1.8132926244404743,-inf,-2.0189110419398038,0.09157594348720954,4.193969661780391,2.640570469955069,1.2675108251299236,3.6519379416084186,1.1567239517253254,2.0064003080505155,5.4451412709888345,-1.454145028028065,1.9981365793646593,-1.3129164796944497,1,1,0
530,46.526,-86.4535,4.198,0.0,0.0,68.85,-4.6281,-12.0035,5.6033,0.0947,47.5742,0.0002,0,6.272877006546167,3.801574009831836,5.9750716650178255,3.6143525480658174,-3.1559010257068123,0.6502396795486688,-2.0549440700794483,3.3676302568182073,-3.0661547378505367,2.1105040671316537,-inf,-1.9275791923705898,0.053256366300431464,3.5849179593698173,2.6776047392274975,1.324152964582041,3.5970766163881756,3.15623417020802,3.2814073333025084,5.497250189147188,-1.1946827574188432,2.476151770764138,-1.0875432709383888,0,1,0
531,46.5273,-86.4473,5.347,0.0332,0.0,68.85,-4.6281,-12.0035,5.6033,0.1035,48.3102,0.0002,0,6.274762021241939,4.324555083576285,7.4161448980965865,5.239817111665463,-3.0988730324735045,1.5846122909984446,-1.0936247471570706,3.629012670065906,-3.151217176394386,1.7320979251699877,-inf,-1.8357113567572378,-0.0870841069071134,4.876292143513947,2.673451854997528,2.145498440747986,3.5816310463977086,2.3789441010927947,4.115474739306537,5.457114378295034,-0.7094798351808429,2.6170308027150413,-0.3987519478737032,0,1,0
532,46.5298,-86.4401,4.513,0.0,0.0,68.85,-4.6281,-12.0035,5.6033,0.1109,48.8298,0.0002,0,6.2766434893416445,4.514403767646965,6.510138392853525,4.27371733116703,-3.1796551117149194,2.018576265908561,-1.1038258557209972,3.7113134203209137,-3.2213789550863194,2.775708849576025,-inf,-1.8496004689179049,-0.17960524929972632,4.560655966921437,2.6676933761515906,2.71706940552237,3.5717274693030783,1.7435141566000605,1.8961044694245563,5.466962492525748,-0.21691300156357363,2.772632471282778,0.24408403527076467,0,1,0
533,46.4439,-105.8582,7.013,0.0,0.0,24.4,-2.6494,-13.7568,4.3927,0.0202,3.329,7.5805,0,6.278521424165844,5.188033082345632,7.40147696072293,5.4622381629710475,3.348815775980401,0.0968544413638821,-2.501036031717884,3.360233015896484,1.5643359385216802,1.650061487270472,0.007074913671961985,3.82776274972249,1.3041076901319435,2.0862681870221134,1.0682905287817208,0.5905051885880656,0.8155417887735513,-0.4019712188539085,2.179151120828813,6.685985783221071,-1.888490658187827,1.647542618467646,,0,2,2
534,46.4425,-105.8517,6.979,0.055,0.0271,24.4,-2.6494,-13.7568,4.3927,0.0212,3.4953,8.2273,2,6.280395838960195,5.483075535722848,7.471444189053142,5.753899060326856,3.3392687850399887,0.7462613162094319,-1.7321706778163974,3.1810825724079552,1.5989026105187176,2.0305138680564125,0.03613904661587314,3.8134041580149773,1.245565701624273,2.5852495984840282,1.1003441215128684,1.1738743565019032,0.8279839707821562,-0.26214428866394235,1.4546070013019778,6.684136614819691,-1.5975093415688266,2.0564031850532594,,1,2,2
535,46.442,-105.8378,6.365,0.0,0.0,24.4,-2.6494,-13.7568,4.3927,0.0239,3.9072,9.076,0,6.282266746896006,5.237506821198893,7.309520551130478,5.406626779929883,3.2850567465273417,0.47424462350299007,-2.0054478617715095,3.3494267803993436,1.644727833212548,1.4818772310136206,0.15520726430238263,3.8071312687651644,1.244845997535516,2.1798636333703367,1.1383136555196618,0.8802489605268896,0.8414809750656387,0.05363554916590934,2.3880652983384447,6.6151678616410825,-1.557794679282262,1.8738922987665774,,0,2,2
536,46.4407,-105.8291,7.541,0.0,0.0,24.4,-2.6494,-13.7568,4.3927,0.0241,3.2777,9.6946,0,6.284134161070802,4.853036788453805,8.123597027889806,5.0540325298345685,3.2090436470346897,-0.04782562948260455,-2.8841908988210836,3.255211611388769,1.6541626812136085,1.8811125467400645,0.2963940130538024,3.81911354159778,1.251218919922801,2.758464442569263,1.3791942146295837,0.3142266276738932,0.9724441964772861,0.6335033276324303,1.5848992879869461,6.587191823960344,-2.0417604747121474,1.7308056265577147,,0,2,2
537,44.7016,-103.7297,7.257,0.0679,0.0305,11.575,-0.559,-13.3894,3.8287,0.0134,0.4966,10.8946,4,6.285998094508865,6.069780688199816,8.229708672782749,6.470833404136771,1.073362854414659,1.235006246906109,-1.2006450142332614,5.299515648321582,-0.6260494370274513,2.8597636275245972,-0.45965733719159135,4.219872344569435,0.5557225046482731,1.953453058226042,1.1964646888356143,1.6485432343146802,2.4360314820058635,0.08167214864402486,1.7397992858528009,6.809999110184246,-1.0924314295930286,2.4920891272640184,,1,2,2
538,44.7083,-103.7171,8.702,0.1218,0.0437,11.575,-0.559,-13.3894,3.8287,0.0122,0.3202,12.4403,6,6.2878585601617845,6.021530017088252,8.737471505856869,7.523517022362692,0.852157461944553,0.8207485251536671,-1.5813364823232257,5.811282000998673,-1.3145319948929999,0.9351124861147427,-0.3364522368212102,4.18293372163594,0.4208790341605184,2.9110944411138924,1.0851216984856105,1.4992211799751012,2.6289131942689274,0.421075955622312,2.8620408681281027,6.813411631934504,-1.028340235682778,3.5837772384271336,,1,2,2
539,44.7135,-103.7186,7.674,0.0849,0.0743,11.575,-0.559,-13.3894,3.8287,0.0122,0.2062,11.9545,6,6.289715570908998,6.534769171203108,9.80557547272383,5.688236594542738,0.7436976991578464,1.6935400617215952,-0.7717575811418567,3.9395000306242554,-1.421714306351151,2.0439956947455373,-0.3472905440570922,4.198655026769174,0.3852624007906449,2.6625785246566043,0.9675920262297059,2.0505789969947346,2.6445635709776987,-0.18862135894248272,0.9427768571099817,6.8303233269848915,-0.7145751279735658,3.007102388116311,,1,2,2
540,44.7186,-103.7191,7.817,0.0813,0.063,11.575,-0.559,-13.3894,3.8287,0.0122,0.1677,11.6548,6,6.29156913955832,6.526638041120701,9.578590486396966,5.900191009091628,0.6811252053326199,1.6848421868819776,-0.7750082070402657,4.009129752257232,-1.4974494104860532,2.397413338504874,-0.35724653583769006,4.1781187607544386,0.34854196070854343,2.7822110290018993,0.9048252537648769,2.0514020846485903,2.780959836489528,-0.2141838099427378,0.9277448819192708,6.812312090332528,-0.9205497887945385,3.1170557012863633,,1,2,2
541,44.4105,-103.4843,6.351,0.041,0.0245,13.225,0.0335,-12.2181,3.8109,0.0111,32.5181,1.1846,0,6.293419278846481,4.567681172576938,7.532980032781834,5.367118352959558,2.6967195847598253,0.8124401867479285,-1.6798603767306461,3.8817493477383187,1.5471156003567086,1.8774477490883608,0.9147695755022163,3.6567823080016986,1.147180205920303,1.9441657713699636,0.6588662465830711,1.3577920006471784,-0.8148629392440417,0.24834335233595192,1.000705407016516,6.9351174957379484,-1.489435120039404,2.098042466828974,,0,2,2
